id,target,description_set,tag
1107,面包,"面粉,主食,白色,嘴,营养,牛奶,轻,餐厅,早餐,粉末,烤,小麦,暖,吃,烤箱,小,甜",1
1108,按摩,"护士,中医,医院,重,大,医生,康复,按摩,舒服,暖",1
1109,腿,"肉色,椅子,棕色,病人,轻松,海边,医生,体温,夏天,粗,骨头",1
1110,婶婶,"怀孕,认真,唠叨,家,成年,结婚,妈妈,嫂子,爸爸,工作,勤劳",1
1111,鼻子,"棕色,口罩,吃饭,体温,肉色,骨折,洗,嘴,花,白色,骨头,去除,难受,舒服,美容",1
1112,老鼠,"胖,黑色,下水道,小,保姆,瘦,轻",1
1113,剃须刀,"卫生间,洗,儿子",1
1114,踢,"重,收回",1
1115,洗脚盆,"手,毛巾,空,水,拿,晚上,紫色,放,满,大,轻,光滑",1
1116,弯腰,"快,腰带",1
1117,血压仪,"白色,重,高血压,医疗器械",1
1118,纸巾,"香,火锅,轻,捏,水,竹子,手,洗,方形,小,暖,木头,白色,毛巾,桌子,嘴",1
1119,微波炉,"香,爸爸,祖母,超市,重,正常,黑色,有电",1
1120,上厕所,"少,快,腿,多,屁股",1
1121,电脑,"打字,彩色,手,妈妈,耳朵,办公,上网,女儿,儿子,听,同学,热,办公室,工作",1
1122,外婆,"脆弱,妈妈",1
1123,沐浴露,"毛巾,广告,重,皮肤,凉,过敏,白色,流动,锻炼,闻",1
1124,手,"肉,手,体温,柔软",1
1125,上班,"手,自行车,腿,脑袋,办公室,车,身体,地铁,电脑",1
1126,手机,"烫,打开,有电,日常,手",1
1127,墙壁,"装修,支撑,工人",1
1128,充电器,"办公室,朋友,电线,户外",1
1129,枕头,"晚上,重,家人,大,脏,凉,躺,小,布料,虫子,售货员,中午,床,白色,头",1
1130,袜子,"轻,鞋子,小,出门,白天,小腿",1
1131,通心粉,"小,叉子,小麦,锅,粉末,主食,无味,冷,盘子",1
1132,学生,"写,妈妈",1
1133,后退,"慢,鞋子,走",1
1134,外甥女,"调皮,好奇,青年,童年,乖巧,假期,打招呼,聊天,姐妹,成年",1
1135,血糖仪,"盒子,方形",1
1136,领带,"脖子,系紧,工作单位",1
1137,墨镜,"防晒,头,黑色,穿戴,轻,户外,夏天,爸爸,方形,拿,出门,脸,早晨,眼睛",1
1138,微波炉,"服务员,打开,方形,超市,妈妈,饿,烫,办公室,正常,黑色,食物,光滑,白色,插头,祖母,手,调节",1
1139,鱼,"大,市场,嫩,臭,小,儿子,钓鱼,船,烧,吃,灰色,厨房,软,热,农民",1
1140,蘑菇,"厨师,生,灰色,厨房,农田,病菌,烤,游戏",1
1141,穿鞋,"慢,快,出门,家,锻炼,穿戴",1
1142,广场,"音响,耳朵,社交,方形,开放,金属,广场舞,放松,跳舞,走,大,混凝土",1
1143,肩,"暖,重,学生,学校,大",1
1144,学生,"认真,学校,上课,少年,工人,老师,写,作业,青年",1
1145,扔,"运动员,户外,锻炼",1
1146,牛肉,"家,牛排,切,炖,家人,刀",1
1147,老鼠,"生病,叫,小,瘦,爬,下水道,臭,胖,猫",1
1148,床,"睡觉,起床,光滑,病菌,装修,家,虫子,大,中午,休息",1
1149,看电视,"坐,眼睛,电视",1
1150,洗手池,"医院,窄,家,刷,厨房,洗衣服,大,小,厕所,方形",1
1151,浴室,"热,陶瓷,暖,洗漱,方形,干净,工人,家人,毛巾,小",1
1152,售货员,"超市,逛街,客人,青年,中年,老人",1
1153,蛋糕,"营养,聚会,吃,甜,大,重,面粉,块状,烤,烤箱,黄色",1
1154,樱桃,"沙拉,固体,手,轻,红色,甜,黑色",1
1155,背包,"重,学生,工作单位,学习,开放,旅行,同学",1
1156,锻炼,"晚上,鞋子,健康",1
1157,胳膊,"舞蹈,血管,营养,冷,手",1
1158,厨房,"吃饭,烤,房间,黄色,热,炒,陶瓷,祖母,打开,光滑,烹饪",1
1159,香蕉,"黄色,凉",1
1160,街,"走,开放,腿,工人",1
1161,捡,"慢,腰,拿,轻,腿",1
1162,内衣,"薄,轻,洗衣服,棉,软,胸部,妇科,洗衣机,保护,商场,生病,穿戴,家,滑,脱下",1
1163,樱桃,"酸,厨师,餐厅,做饭,休息,吃饭,甜品,黄色,老师,手,固体,嘴,保姆,冷,红色",1
1164,茄子,"煮,餐桌,轻",1
1165,车,"玻璃,坚硬,金属",1
1166,笔,"塑料,纸,黑色",1
1167,看书,"眼睛,桌子,记录,慢,家,快,轻松,图书馆,放松,手,看,沙发,椅子",1
1168,走,"腿,轻松,拐杖,户外,坐车,上班,脚,慢,锻炼,出门,吃饭",1
1169,清洁工,"经理,餐厅,抹布,保安,下班,老人,玻璃,青年,努力,刷,商场,勤劳,整理,中年",1
1170,点头,"重,快",1
1171,书架,"玻璃,读,文学,木头,工人,学习,整理,大,手",1
1172,医院,"方形,陶瓷,病人,医生,家,大,护士,拥挤,卧室,妈妈",1
1173,父亲,"上班,家,照顾,幽默,锻炼,上网,叔叔,严肃,抠门,唱歌,读,阿姨,慈祥,祖父",1
1174,扇贝,"粉丝,厨师,渔民,坚硬,捕捞,轻",1
1175,听,"远,音响,休息,耳机,电视,医院,音乐",1
1176,高肌张力,"看病,家,吃药,病人",1
1177,头绳,"祖母,叔叔,塑料,长,约会,装饰,学习,轻,上班,头发,短,阿姨,头",1
1178,吃,"喝,吸,快,早晨,吃,嘴,康复,家,餐厅",1
1179,花瓶,"重,透明",1
1180,纸,"竹子,轻,工位,开放,冷,白色,文学,小,家,写,方形,手,木头,桌子",1
1181,吃饭,"慢,餐厅,舌头,肉,椅子,餐桌,咬,社交,面条,餐具,早晨,围裙,晚上,多,夹,中午,饭",1
1182,夏季,"吹,甜品,夏天,中暑,防晒霜,空调,休息,裤子,海边,裙子,冬天",1
1183,茄子,"厨师,白色,农田",1
1184,苍蝇,"黑色,保姆,绿色,飞,轻松",1
1185,插,"花,轻,重,插头",1
1186,靴子,"小腿,白色,重,穿戴,脚,裙子,臭,深色,柜子,暖,鞋子,丝袜,脱下,大,出门,冬天",1
1187,抓,"打开,药,慢,快,重,用力,手",1
1188,树林,"旅行,农民,大,工人,家人,孩子",1
1189,猫,"黑色,家人,小,轻,轻松,陪伴,医生,亲戚,叫,吃,家,灰色,白色,胖,孩子,重,鱼,护士",1
1190,天空,"聊天,天气,飞机",1
1191,腰,"按摩,医院,肉色",1
1192,眼镜,"太阳,歌手,工作单位,学生,坚硬,电视,轻,眼睛,硬,旅行,同学,工作,下雨,近",1
1193,枕头,"布料,香,躺,被子,中午",1
1194,理疗师,"生病,中年,住院,护工,陪伴,温柔,善良,老人,表达,医院",1
1195,螃蟹,"服务员,剥,吃饭,刀,好吃,农田,圆形,灰色,勺子,江河,孩子,锅铲,重,祖母,白色",1
1196,晚上,"酒,黑色,烧烤",1
1197,喷嚏,"生病,医生",1
1198,勺子,"餐厅,凉",1
1199,阳台,"太阳,被子,休息,冷,坐,晴天,盆栽,家人,裤子,望远镜,洗衣机,暖,举,家,衣服,玻璃,方形",1
1200,领带,"穿戴,脱下,脖子,轻,工作单位,系紧,装饰,出门,衬衫",1
1201,书店,"纸,晴天,安静,眼睛,读,开水",1
1202,柠檬,"酸,光滑,生病,弹性,餐厅",1
1203,司机,"家人,开车,接送,工人,亲戚,车祸,热心,孩子,交通,苦",1
1204,口袋,"衣服,空,裤子,阿姨,大,叔叔,轻,白色,黑色,祖父,爸爸,小",1
1205,闻,"盘子,鼻子,晚餐,中餐",1
1206,鞋带,"系紧,脚,棉,小,条状,细,轻",1
1207,女人,"电脑,女,活泼,工作,美容,地铁,妈妈,微波炉,丝袜,电影,手机,腼腆,化妆品,冰箱,衬衫,游戏",1
1208,休息,"书本,电影,视频,脑袋,腿,身体,坐,游戏,办公室,沙发,锻炼,运动场,手",1
1209,树干,"树,椅子,支撑,公园,重,木头",1
1210,云,"聊天,重",1
1211,手腕,"肉色,体温",1
1212,外卖员,"外卖,热心",1
1213,头晕,"头,医生",1
1214,手机,"彩色,打开,儿子,办公,正常,光滑,女儿,热,耳朵,飞机",1
1215,小腿,"肉色,柔软",1
1216,果汁,"员工,杯子,榨汁,湿,电影,吃饭,孩子,白色,餐厅,热,电影院,朋友,黄色,解渴,喝,变质,甜",1
1217,学校,"学习,食堂,音响,坐,地铁,老师,方形,教室,大,金属,自行车,书本",1
1218,打,"用力,游戏,鸡蛋,车",1
1219,中午,"饭,汽车,桌子,床,枕头,回家,筷子,自行车,碗",1
1220,社工,"照顾,整理,搬运,森林,温柔,光,善良,社区,耐心,陪伴,老人,花,热情,粥,树,青年,物业,中年",1
1221,吃药,"医生,爸爸,喝,生病,杯子,早晨,晚上,妈妈,女儿,药,家,嘴,老人,护士,举,护工",1
1222,胶囊,"无味,软",1
1223,领带,"工作单位,出门,系紧,装饰,穿戴,脖子",1
1224,蚊子,"下雨,斑点,生病,过敏,死,脚,腿,生,胳膊,脖子,手,黑色,轻,小",1
1225,飞机,"鸟,坚硬,系紧,橡胶",1
1226,鱼肉,"大,软,食物,洗,点菜,勺子,西餐,客人,嘴,配送员,熟,烤箱",1
1227,蛋黄,"切,暖,鸡,午餐,咸,食物,黄色,厨房,点菜,轻,叉子,筷子,甜品,小,手,生,厨师,晚餐",1
1228,白菜,"市场,爸爸,妈妈,儿子,吃饭,买菜,吃,厨房,绿色",1
1229,医生,"救护车,手术,生病,病人,家人,住院,治疗",1
1230,牛肉,"烤,汤,叉子,售货员,炒",1
1231,踢,"快,收回",1
1232,理疗师,"温柔,陪伴,住院,青年,耐心,病人,老人,表达,护工,医生,生病,中年,善良,医院",1
1233,地毯,"家,床,舒服,茶几,病菌,脚,粗糙,装饰,虫子,房间,门,休息,轻,室内,棉,毛线",1
1234,墙壁,"装修,门",1
1235,内衣,"生病,脱下,商场,软,棉,洗衣机,胸部,洗衣服,保护,薄,妇科,轻,穿戴,滑,家",1
1236,广场,"身体,混凝土,开放,方形,大,广场舞,走,金属",1
1237,快递员,"电动车,男,中年,商场,司机,光,青年,热情",1
1238,清洁工,"努力,勤劳,餐厅,老人,刷",1
1239,护理中心,"看病,护工,康复,治疗,大,陪伴,病人",1
1240,芒果,"轻,吃饭,成熟,冰,小贩,多汁,黄色,过敏,榨汁,绿色,吃,爸爸,手,饭后",1
1241,餐巾,"餐厅,冷,桌子,竹子,小,吃饭,方形,捏,手,开放,棉",1
1242,小时,手表,1
1243,冰箱,"故障,大,冷,金属,腥,爸爸,方形,冰,妈妈,胃,食物,有电,灰色,做饭,办公室,餐厅,手,光滑",1
1244,肩,"肉色,学校",1
1245,药,"嘴,家,病人,吃药,小,护工,家人,瓶子,同事,苦,喝水,治疗,护士,甜,药店,孩子,无味,固体",1
1246,巧克力,"白色,球形",1
1247,毛衣,"冷,毛线,烘干机,穿戴",1
1248,鞋带,"鞋子,棉,脱下",1
1249,鸡蛋,"孩子,甜,勺子,难吃,祖母",1
1250,地毯,"门,装修,棉,装饰,脚,毛线,房间,室内,轻,茶几,病菌,舒服,虫子,粗糙,休息",1
1251,狗,"小,重,肥,医生,公园,吃,孩子,轻",1
1252,丈夫,"温柔,爸爸,孩子,妈妈,粗暴,结婚,男,儿子,家,工作,女儿,照顾",1
1253,牛油果,"妈妈,轻",1
1254,雷电,"重,危险,发热,光,热,夏天,大,白色,暴雨,下雨,音乐,电影,天气",1
1255,头绳,"阿姨,祖母,头发",1
1256,门,"温度,关闭",1
1257,分钟,"司机,电影",1
1258,书店,"购买,车,下雨,茶",1
1259,弯腰,"快,轻",1
1260,视频,"脸,手机,员工,家",1
1261,姑姑,"过节,青年,中年,善良,祖母,女,家人",1
1262,星星,"热,光,旅行,球形,夏天",1
1263,出租车,"旧,回家,小,黄色,大,开车,红色,旅行,路边,同学,朋友,户外,快,橡胶,早晨,晚上,司机",1
1264,秋季,"丰收,天气",1
1265,巧克力,"客人,勺子,补充,牛奶,甜,妈妈,方形,白色",1
1266,快递员,"司机,中年,电动车,手机,青年",1
1267,洗手池,"医院,大,白色,窄,手,脸,脆,黄色,刷,家,小,打开,厕所,粗糙,洗漱,关闭",1
1268,耳机,"小,汽车,金属,塑料,耳朵,轻松,条状,办公室,轻,黑色,电脑,歌手",1
1269,酸奶,"喝,湿,餐厅,服务员",1
1270,帽子,"大,儿子,钓鱼,祖母,春天,轻",1
1271,午睡,"躺,枕头,脑袋,办公室,眼睛,床,深,被子,中午,家,手,身体,浅,锻炼",1
1272,朋友,"电影,锻炼,幼年,青年,吃饭,少年,善良,温柔,漫画,中年,旅行,按摩,美容,游戏",1
1273,风,"小,外套,吹",1
1274,吃药,"生病,中午,喝,女儿,杯子,医生,护工,多,举,早晨",1
1275,姑父,"老人,阿姨,男,中年,严肃,爸爸,善良,红包,祖母",1
1276,苍蝇,"厨房,飞,轻松,小,绿色,生病",1
1277,母亲,"温柔,上网,开朗,电影,桌游,读,卫生巾,坚强,上班,青年,遛狗,祖母,阿姨,严肃",1
1278,吹,"嘴,喝,中午,茶,开水,重,咖啡,慢,快,轻,用力",1
1279,蘑菇,"成熟,烤,煮,家人,餐桌,灰色,炒",1
1280,蚂蚁,"孩子,黑色,死,下水道,粉丝,叶子,慢,快,红色,虫子,科学家,森林,新鲜,搬运,小,吃,食物",1
1281,月亮,"热,科学家,重,白色,球形",1
1282,奶奶,"营养,女,戏曲,亲戚,照顾",1
1283,雾,"太阳,司机,春天,车祸,大,家人,白色",1
1284,香菜,"烧烤,勺子,过敏,凉,客人,香,筷子,冰箱,手,脆,市场,嘴,配送员,厨师,绿色,农民,家庭主妇",1
1285,路,"汽车,工人,方形",1
1286,年轻人,"懒散,开放,活泼,游戏,老人,青年,爸爸,太阳,妈妈,电影,漫画,亲戚,旅行,工作",1
1287,围巾,"盆,叔叔,洗衣粉,阿姨,毛线,红色,出门",1
1288,包子,"筷子,能量,甜,家人,妈妈,小,吃,煎,白色,肉,咸",1
1289,鼻子,"白色,洗,肉色,骨头,软,肌肉,高,吃饭,血管,花,小,体温,骨折,嘴",1
1290,回家,"下班,晚餐,骑车,慢,脚,少,走,家",1
1291,平底锅,"木头,举,厨房,金属,锅铲,脏,爸爸,烹饪,重,洗",1
1292,客厅,"家,电视机,伞,社交,凉爽,木头,家人,轮椅,休息,客人,聊天,电视,陶瓷,沙发,汗水,鞋子",1
1293,按,"轻,桌子",1
1294,胸,"血管,营养,电影,护工,肉,粉色",1
1295,画,"老师,漫画,设计师,认真",1
1296,出租车,"黄色,橡胶,回家,同事,洗,水,小,金属,旅行,路边,同学,司机,旧,户外,大,早晨,红色",1
1297,菜市场,"购买,嘴,热,围裙,手,肉,臭,绿色,金属,蔬菜,腥",1
1298,说话,"晚上,多",1
1299,回家,"家,快",1
1300,学校,"教室,方形,食堂,金属,交通,自行车,音响,混凝土,地铁,老师,坐,大",1
1301,黄瓜,"煮,西餐,绿色,蔬菜,配送员,午餐,客人,水果,甜",1
1302,摇头,"轻,头,表达,慢,重,快",1
1303,牙齿,"黄色,舌头,吃,干净,医生,看,白色,骨头,嘴,牙膏,医院,晚上,牙刷,小,方形,卫生间,食物",1
1304,蛋黄,"早餐,汽车,火车,厨房,熟,暖,生,食物,鸡,洗,中餐,轻,炒,黄色,甜品,湿,农民,厨师",1
1305,床单,"打开,酒店,折叠,衣服,宽,洗衣服,大,被子,暖,妈妈,卧室,布料,开放,长,枕头,香,柔软,光",1
1306,雪,"音乐,白色,大,天气,潮湿,风湿病",1
1307,拿,"快,手,慢,拿",1
1308,虾,"长,孩子,服务员,瘦,农民,胖,妈妈,新鲜,好吃,蒸,农田",1
1309,发现,"图书馆,科学家,香水,眼睛,饭,菜",1
1310,看电视,"零食,轻松",1
1311,抱,"轻,庆祝",1
1312,门口,"门,鞋子,旅行",1
1313,转身,"慢,轻,生病,腰带,扭动,快,锻炼",1
1314,汽水,"吃饭,厨房,举",1
1315,牛油果,"轻,农民,水果店,嘴,吃,商场,餐具,做饭,爸爸,厨师,去除,厨房,妈妈,女儿,绿色,餐厅,软,减肥",1
1316,天空,"聊天,天气,飞机,蓝色",1
1317,母亲,"卫生巾,细,上班,桌游",1
1318,床,"木头,枕头,身体,暖,酒店,硬,睡觉,中午",1
1319,说话,"嘴,早晨,户外,妈妈,学校,公司,家",1
1320,服务员,"耐心,吃饭,经理,商场,老人,餐厅,青年,认真,热情,保安,酒店",1
1321,裙子,"烘干机,身体,穿戴,商场,洗衣机,游戏,脱下",1
1322,背心,"洗衣粉,衣柜,洗衣服,热,舒服,售货员,祖父,锻炼",1
1323,发箍,"祖父,灰色,祖母,阿姨,叔叔,轻,爸爸,镜子,黑色,金属,塑料,穿戴,装饰,洗澡,漂亮",1
1324,婶婶,"唠叨,勤劳,工作,嫂子,结婚,爸爸,打招呼,兄弟,侄子,弟妹,善良",1
1325,社工,"整理,粥,中年,花,陪伴,光,热情,社区,森林,青年,善良,搬运,树,照顾,耐心,温柔",1
1326,脖子,"冷,脖子,按摩,白领,血管,细,热,白色,康复,手,体温,护工,肌肉",1
1327,柜子,"整理,重,手,装修,酒店,虫子,关闭,打开,病菌,家,硬,木头,大,块状",1
1328,中午,"妈妈,午餐,桌子,饭,碗",1
1329,牙膏,"挤出,嘴,广告,流动,轻,衣服,家人,病菌,晚上,舌头,手,牙齿,柱状,打开,虫子,小",1
1330,屁股,"腿,坐,打,肉,腰,体温,肉色,柔软",1
1331,笔记本,"桌子,小,轻,书本,家,工位,竹子,方形,木头,手,暖",1
1332,邻居,"孩子,上楼,买菜,回家,小区,物业,社区",1
1333,男孩,"学习,儿科,胖,运动场,鞋子,脆弱,近,认真,考试,锻炼,男,上课,辅导,牙齿",1
1334,墙壁,"装修,大",1
1335,椅子,"火车,儿子,办公,书房,女儿,凳子,屁股,光滑,木头,客厅,坚硬,休息,固体,家",1
1336,胶囊,"白色,柱状,同事,喝水,吃药,粉末,蓝色,杯子,衣服,嘴,轻,黄色,小,家人,纯净水,发烧,朋友",1
1337,吞,"吃,快,用力",1
1338,蟑螂,"厨房,飞,下水道,虫子",1
1339,凉鞋,"黑色,姐妹,轻,凉爽,小,脱下,穿戴,洗衣服,爸爸,下雨,橡胶,阿姨,棕色",1
1340,护士,"温柔,生病,药,住院,车,病人,耐心",1
1341,商店,"售货员,购买,金属,混凝土,关闭",1
1342,小孩,"聪明,光,调皮,学习,考试,矮,车,可爱,妈妈,听话,幼年,乖巧,天真,假期",1
1343,妻子,"老人,善良,美容,上衣,魅力,装饰,鞋子,裤子",1
1344,头痛,"酒,同事",1
1345,餐巾,"轻,桌子,吃饭,竹子,捏,方形,冷,开放,手",1
1346,树干,"花园,长,树,重,桌子,餐具,搬运,纸,公园,森林,家具,支撑",1
1347,摇头,"快,慢,头,表达,脖子,重",1
1348,父亲,"锻炼,叔叔,遛狗,老人,祖母,青年,家,阿姨,善良,男,坚硬,大方,勇敢,电影,严肃,抠门,认真",1
1349,淤青,"家人,同事,护工,孩子,休息,小,公司,紫色,按摩,绿色,家,疼痛,蓝色,皮肤,受伤,病人",1
1350,纸巾,"白色,香",1
1351,听,"音乐,电视,台风,医生,音响,耳朵,医院,电影院,远,耳机",1
1352,手机,"儿子,办公,方形,工人,销售员,点心,拍照,彩色",1
1353,洗面奶,"软,售货员,小,揉搓",1
1354,星期,时间,1
1355,沙发,"汽车,舒服",1
1356,服务员,"购买,热情,吃饭",1
1357,西兰花,"减肥,熟,煮,烤,固体,营养,餐桌,农田,脆,市场,蒸,生病,健身,香",1
1358,吃,"中午,活,少,吃,晚上,嘴,饿,舌头,多,食堂,康复,餐厅,喝,吸,慢,咬,中毒",1
1359,嘴巴,"轻,吃,餐厅",1
1360,躺下,"床,衣服,睡觉,轻,快,卧室,休息",1
1361,菠菜,"营养,种植,熟,农田,家人,固体,市场",1
1362,轮椅,"医院,冷,橡胶,金属,小,坚硬,大,医生,车祸,坐,银色,医疗器械,轻,腿,旅行,重,护士",1
1363,站,"慢,椅子",1
1364,晚上,"冷,酒,烧烤,黑色,诗歌",1
1365,打,"用力,轻,鸡蛋,车",1
1366,餐巾,"桌子,轻,吃饭,小,开放,餐厅,白色,竹子,棉,手",1
1367,书店,"购买,自行车,木头,手,拥挤,读,开水,白色,眼睛,茶,纸,咖啡,宽敞,同学",1
1368,手,"手,肉,体温,拿,肉色,柔软",1
1369,胶囊,"瓶子,治疗,家,病人,同事,朋友,吃药,黄色,嘴,干涩,轻,发烧",1
1370,车,"玻璃,旅行,交通,重,金属",1
1371,狗,"护士,亲戚,邻居,大,肥,白色,斑点,瘦,公园,家人,动画片,吃,小,咬",1
1372,鸭肉,"刀,勺子,蒸,点菜,西餐,冰箱,重,轻,棕色,超市,农民,块状",1
1373,玉米,"刀,熟,筷子,紫色,锅,碗,牛奶",1
1374,年,时间,1
1375,婶婶,"侄女,女,聚会,打招呼,善良,妈妈,唠叨,亲戚,家,怀孕,温柔,聊天,工作,成年,兄弟,勤劳,结婚",1
1376,侄女,"女,阿姨,聚会,乖巧,童年,好奇,姐妹,打招呼,回家,幼年,懒散,假期,叔叔,亲戚,学习",1
1377,吃饭,"多,快,饭,酒店,咬,活,晚上,嘴,早晨,餐桌,家,菜,少,餐具,围裙,手,肉,椅子",1
1378,桌子,"儿子,搬家,家具,方形,大,休息,金属,坚硬,手,吃饭,白天,文学,女儿,固体,飞机,光滑,塑料",1
1379,妻子,"丝袜,家,衣服,坚硬",1
1380,下午,"学校,手表,点心,吃,员工,工作单位,咖啡,老板",1
1381,门口,"木头,室友,卧室",1
1382,外甥女,"聊天,成年,幼年,姐妹,叔叔,考试,女,学习,乖巧,懒散,玩耍,打招呼,调皮,童年,青年",1
1383,饼,"白色,圆形,无味,大,烤,重,餐厅,主食,嘴,小麦",1
1384,阿姨,"爸爸,聚会,聊天,勤劳,妈妈,亲戚,上班,家,怀孕,结婚,温柔,姐妹",1
1385,吃药,"晚上,举,儿子,喝,少,早晨,医生,护士,家,老人,嘴,中午,爸爸,生病,女儿,杯子",1
1386,树林,"农民,绿色,大,旅行,工人",1
1387,视频,"办公室,老师,学习,老板,员工,电脑,同事,工作",1
1388,咳嗽,"生病,医生,看病",1
1389,手机,"工人,上网,方形,光滑,正常,耳机,女朋友,关闭,点击,亲戚",1
1390,出门,"购买,车,坐车,汽车,开车,社交,晴天,火车,自行车,脚",1
